100
35	31	2	1
35	32	19	1
35	33	18	0
35	39	23	0
35	40	22	0
35	41	7	1
35	44	18	2
35	46	25	1
35	49	15	2
35	50	27	1
35	52	28	2
35	54	19	2
35	56	29	2
35	59	10	1
35	62	24	1
35	63	9	0
35	65	14	1
35	66	9	2
35	67	13	0
35	71	20	0
35	72	29	1
35	76	7	1
35	78	14	1
35	81	22	0
35	82	1	2
35	85	11	0
35	86	28	0
35	88	8	2
35	91	28	1
35	92	13	2
35	93	19	2
35	95	3	0
35	96	14	2
35	97	21	2
35	98	6	2
36	1	13	1
36	4	12	2
36	6	11	2
36	9	12	0
36	13	11	0
36	15	24	2
36	17	18	0
36	18	22	1
36	20	11	1
36	24	28	2
36	26	8	0
36	27	2	0
36	30	20	2
36	31	0	0
36	34	20	2
36	39	7	2
36	41	17	2
36	42	14	1
36	43	2	0
36	45	4	0
36	48	11	2
36	52	5	1
36	54	13	0
36	55	10	2
36	57	23	2
36	61	19	0
36	62	14	2
36	64	0	0
36	67	21	0
36	68	17	0
36	70	15	2
36	72	2	1
36	73	20	0
36	76	9	1
36	78	10	2
36	84	11	1
36	85	28	2
36	87	27	0
36	93	2	2
36	96	16	0
36	98	9	2
37	1	14	0
37	2	22	2
37	3	0	0
37	5	10	1
37	6	10	0
37	7	25	2
37	10	7	2
37	11	16	2
37	12	21	0
37	15	26	1
37	16	7	2
37	17	11	0
37	20	7	0
37	22	15	1
37	25	28	1
37	26	23	1
37	27	6	1
37	30	24	1
37	31	6	2
37	34	4	2
37	39	5	0
37	41	29	1
37	42	0	2
37	43	1	2
37	47	0	1
37	49	25	0
37	53	24	0
37	54	14	0
37	55	9	1
37	58	29	1
37	59	4	0
37	60	27	0
37	63	5	2
37	74	8	0
37	79	1	2
37	82	2	1
37	83	24	1
37	86	23	2
37	87	21	2
37	88	21	1
37	91	20	1
37	94	25	0
37	97	17	2
37	98	13	0
37	99	21	2
38	3	23	2
38	7	24	0
38	8	21	1
38	10	4	2
38	11	12	0
38	13	6	2
38	17	9	2
38	18	17	2
38	21	20	1
38	25	26	1
38	26	10	0
38	39	13	0
38	41	15	0
38	42	18	1
38	43	6	2
38	44	25	0
38	45	8	2
38	46	22	2
38	47	29	2
38	48	28	1
38	49	19	1
38	50	18	2
38	51	1	2
38	53	23	2
38	56	12	2
38	59	25	2
38	61	1	1
38	63	25	1
38	64	13	0
38	67	18	1
38	68	28	2
38	70	20	2
38	74	9	1
38	75	24	2
38	76	27	2
38	77	26	2
38	78	21	2
38	79	22	2
38	80	18	2
38	81	23	2
38	82	8	0
38	83	22	0
38	84	12	1
38	85	5	1
38	87	28	2
38	88	12	1
38	89	20	0
38	90	23	1
38	94	4	1
38	95	5	1
38	96	1	2
38	98	12	0
38	99	7	2
39	0	12	0
39	1	3	0
39	2	3	0
39	3	5	2
39	4	11	1
39	8	19	2
39	12	18	0
39	13	27	0
39	14	15	0
39	15	5	0
39	16	15	2
39	22	17	0
39	27	10	0
39	31	26	0
39	33	0	1
39	35	23	0
39	36	7	2
39	37	5	0
39	38	13	0
39	40	15	0
39	42	2	1
39	43	9	2
39	44	19	0
39	45	8	2
39	47	6	0
39	48	14	2
39	52	0	1
39	53	19	1
39	55	7	2
39	56	11	0
39	63	8	1
39	64	26	0
39	66	9	0
39	67	18	0
39	69	17	0
39	71	20	1
39	72	7	1
39	74	27	0
39	77	3	2
39	78	1	1
39	82	7	1
39	86	6	1
39	87	19	0
39	89	14	1
39	91	1	1
39	92	11	1
39	93	0	2
39	96	15	2
39	98	11	0
39	99	19	0
40	0	29	0
40	1	0	2
40	2	6	2
40	4	26	2
40	5	1	2
40	8	9	1
40	9	20	0
40	10	28	0
40	13	13	2
40	15	7	2
40	16	22	2
40	18	25	1
40	19	18	2
40	20	7	0
40	26	24	0
40	27	22	0
40	29	17	0
40	31	29	2
40	32	28	2
40	35	22	0
40	39	15	0
40	42	16	2
40	45	8	0
40	46	8	1
40	47	11	2
40	48	0	0
40	50	1	0
40	51	12	2
40	52	5	0
40	53	8	0
40	55	8	1
40	57	22	1
40	58	27	2
40	60	20	2
40	62	28	1
40	64	29	1
40	65	24	2
40	67	0	2
40	69	18	0
40	71	3	2
40	72	1	1
40	73	29	0
40	74	18	0
40	75	19	2
40	80	29	0
40	81	18	0
40	82	22	2
40	84	11	2
40	85	3	1
40	86	16	2
40	89	21	2
40	92	18	0
40	94	13	2
40	98	8	2
41	0	19	0
41	3	17	0
41	5	25	1
41	8	1	0
41	10	10	1
41	11	15	0
41	12	9	2
41	14	19	1
41	18	21	1
41	21	13	2
41	23	25	0
41	25	12	1
41	26	18	1
41	27	13	1
41	29	3	0
41	30	24	0
41	32	9	1
41	33	10	2
41	34	3	0
41	35	7	1
41	36	17	2
41	37	29	1
41	38	15	0
41	43	25	2
41	45	6	0
41	46	11	2
41	47	28	2
41	48	5	1
41	54	25	2
41	55	10	2
41	58	15	2
41	64	16	2
41	65	11	0
41	66	8	1
41	68	5	1
41	69	7	2
41	73	2	2
41	75	9	0
41	76	10	2
41	77	21	2
41	79	2	2
41	80	2	0
41	84	20	0
41	85	0	2
41	89	4	0
41	90	26	0
41	91	1	0
41	94	29	2
41	98	24	2
41	99	4	1
42	1	14	0
42	4	29	2
42	5	2	0
42	7	9	2
42	8	3	1
42	9	16	0
42	10	17	2
42	11	0	1
42	13	8	0
42	14	20	0
42	16	28	2
42	17	6	2
42	21	4	0
42	23	26	0
42	26	16	1
42	27	0	0
42	30	26	1
42	31	23	0
42	32	28	1
42	36	14	1
42	37	0	2
42	38	18	1
42	39	2	1
42	40	16	2
42	43	8	0
42	45	12	1
42	46	17	2
42	48	27	1
42	49	4	0
42	50	26	1
42	51	7	2
42	52	14	1
42	54	22	1
42	55	11	0
42	58	7	1
42	59	13	2
42	60	16	2
42	62	12	2
42	63	25	2
42	66	8	2
42	67	3	0
42	69	11	0
42	71	24	1
42	72	28	0
42	73	28	2
42	76	17	2
42	77	10	0
42	78	14	1
42	79	18	1
42	80	2	0
42	81	13	2
42	82	3	2
42	83	29	0
42	86	22	2
42	88	0	2
42	90	25	0
42	93	18	0
42	94	24	0
42	95	11	1
42	96	3	2
42	99	26	2
43	0	27	1
43	2	24	2
43	3	7	0
43	6	21	1
43	10	12	1
43	11	16	0
43	15	1	1
43	16	13	2
43	18	20	1
43	20	13	0
43	21	27	1
43	23	21	2
43	25	17	1
43	26	24	2
43	28	10	1
43	29	21	2
43	31	7	1
43	32	26	2
43	36	2	0
43	37	1	2
43	38	6	2
43	39	9	2
43	41	25	2
43	42	8	0
43	45	19	0
43	46	3	2
43	47	15	0
43	54	19	2
43	55	19	1
43	56	9	0
43	58	17	0
43	59	3	2
43	61	11	0
43	65	10	0
43	66	0	2
43	67	0	1
43	68	17	1
43	71	4	1
43	72	4	0
43	73	10	1
43	74	10	2
43	75	13	2
43	76	0	1
43	77	17	0
43	78	18	1
43	79	1	0
43	80	25	2
43	81	11	0
43	82	29	0
43	83	3	0
43	85	6	2
43	86	24	1
43	88	17	0
43	89	12	0
43	90	28	1
43	92	16	2
43	93	15	0
43	94	11	1
43	96	11	1
43	97	16	2
43	98	13	0
44	1	17	2
44	3	9	1
44	6	26	0
44	7	22	2
44	12	0	2
44	15	13	1
44	16	9	2
44	17	12	0
44	18	25	1
44	20	15	2
44	21	10	2
44	22	9	2
44	23	29	1
44	25	19	1
44	26	3	2
44	27	11	2
44	28	28	1
44	31	4	2
44	32	27	2
44	35	18	2
44	38	25	0
44	39	19	0
44	47	8	0
44	48	2	2
44	50	27	1
44	53	24	1
44	54	15	1
44	56	8	2
44	58	14	0
44	60	1	2
44	63	2	0
44	66	10	2
44	68	1	0
44	70	0	1
44	71	28	1
44	73	2	2
44	75	2	0
44	79	19	1
44	81	23	1
44	82	16	1
44	83	29	0
44	84	17	1
44	85	18	0
44	86	21	1
44	90	1	0
44	96	28	0
45	0	13	0
45	2	25	2
45	3	28	2
45	4	0	2
45	5	8	2
45	10	4	1
45	15	12	2
45	16	4	2
45	17	24	1
45	18	2	1
45	20	14	1
45	21	4	0
45	22	25	2
45	25	3	2
45	29	1	0
45	30	28	2
45	33	19	2
45	34	10	0
45	36	4	0
45	38	8	2
45	39	8	2
45	40	8	0
45	41	6	0
45	42	12	1
45	43	19	0
45	51	4	1
45	53	12	1
45	56	3	1
45	57	9	0
45	59	11	0
45	60	21	0
45	61	26	1
45	64	20	0
45	66	10	1
45	67	2	1
45	68	13	2
45	69	4	2
45	72	16	2
45	74	18	2
45	75	13	2
45	76	1	1
45	77	25	1
45	78	20	2
45	81	5	1
45	87	9	1
45	88	29	1
45	89	19	0
45	90	24	0
45	91	7	2
45	92	3	0
45	93	10	1
45	96	10	0
45	98	6	2
45	99	2	0
46	3	24	2
46	5	3	1
46	6	8	2
46	7	13	1
46	8	3	2
46	9	3	2
46	10	5	2
46	12	14	2
46	14	18	2
46	21	8	0
46	28	13	2
46	32	0	1
46	33	27	0
46	34	11	2
46	35	25	1
46	38	22	2
46	40	8	1
46	41	11	2
46	42	17	2
46	43	3	2
46	47	9	2
46	48	10	1
46	49	24	1
46	50	27	1
46	51	29	1
46	52	4	2
46	54	1	2
46	56	8	1
46	57	16	0
46	62	28	0
46	63	28	1
46	65	25	0
46	70	5	0
46	71	3	1
46	72	26	0
46	73	17	2
46	74	25	0
46	75	8	0
46	77	22	1
46	81	8	0
46	83	8	0
46	86	9	0
46	87	11	0
46	92	13	0
46	96	2	0
46	97	6	0
46	98	12	2
47	0	4	2
47	3	15	0
47	4	16	1
47	5	20	2
47	6	11	1
47	8	10	0
47	10	4	1
47	11	25	0
47	12	13	0
47	13	24	0
47	14	23	0
47	16	9	1
47	17	15	2
47	20	7	1
47	22	2	0
47	23	9	1
47	24	9	2
47	25	22	2
47	27	23	2
47	28	18	0
47	29	9	1
47	30	25	2
47	31	13	1
47	33	7	0
47	34	10	0
47	37	0	1
47	38	29	2
47	39	6	0
47	40	11	2
47	41	28	2
47	43	15	0
47	44	8	0
47	46	9	2
47	49	1	1
47	52	26	0
47	53	3	2
47	54	27	2
47	55	26	0
47	56	17	1
47	59	3	1
47	67	11	2
47	68	21	2
47	69	23	2
47	70	6	1
47	71	29	1
47	72	19	0
47	73	5	0
47	74	9	0
47	84	11	1
47	85	3	0
47	86	1	0
47	87	27	0
47	89	22	0
47	91	26	0
47	94	17	0
47	95	8	2
47	96	16	0
47	97	20	2
47	98	25	0
48	2	2	1
48	5	7	2
48	6	2	1
48	8	18	0
48	9	13	0
48	13	20	1
48	14	29	2
48	15	1	0
48	18	1	2
48	19	6	1
48	20	9	1
48	22	1	2
48	26	3	2
48	28	16	1
48	29	18	2
48	31	6	1
48	36	11	2
48	38	28	1
48	39	14	2
48	40	0	0
48	41	5	1
48	42	27	1
48	44	2	2
48	46	10	1
48	51	15	1
48	52	20	2
48	53	17	2
48	58	14	0
48	59	24	0
48	60	2	2
48	63	6	0
48	64	29	1
48	65	18	0
48	68	16	1
48	71	18	2
48	73	1	0
48	74	19	0
48	78	2	1
48	80	14	0
48	81	17	2
48	85	24	0
48	87	16	0
48	88	25	1
48	89	14	1
48	91	25	0
48	92	0	1
48	93	17	2
48	94	7	2
48	97	5	2
49	4	14	0
49	12	5	1
49	16	7	2
49	19	23	2
49	20	5	1
49	21	18	1
49	23	18	0
49	28	7	0
49	29	9	2
49	30	28	2
49	33	3	0
49	34	20	0
49	35	15	2
49	37	25	0
49	38	19	1
49	42	4	0
49	46	24	1
49	47	1	1
49	50	4	0
49	51	23	1
49	52	21	1
49	54	5	1
49	55	21	0
49	58	22	0
49	59	23	0
49	61	26	2
49	66	13	1
49	69	23	2
49	70	8	1
49	71	14	0
49	72	14	1
49	73	24	1
49	76	11	2
49	78	8	2
49	79	3	0
49	81	7	0
49	84	18	2
49	88	1	1
49	89	26	0
49	90	24	2
49	91	17	1
49	92	20	0
49	95	1	2
49	98	20	2
50	0	20	2
50	1	8	0
50	2	12	2
50	5	19	2
50	7	4	1
50	8	23	2
50	13	23	2
50	15	25	1
50	17	10	1
50	18	25	1
50	19	15	2
50	20	16	2
50	23	19	2
50	26	25	2
50	28	12	0
50	30	8	0
50	32	11	0
50	35	27	1
50	38	18	2
50	40	1	0
50	42	26	1
50	44	27	1
50	46	27	1
50	49	4	0
50	52	13	2
50	56	6	0
50	57	5	0
50	59	26	2
50	60	0	2
50	63	1	1
50	64	21	2
50	65	3	2
50	66	4	0
50	67	5	1
50	68	6	2
50	69	16	2
50	70	28	0
50	72	19	0
50	73	24	1
50	74	22	0
50	75	20	1
50	76	18	1
50	80	25	1
50	81	13	2
50	83	21	1
50	87	7	0
50	89	11	2
50	90	18	1
50	94	7	2
50	96	19	1
50	97	28	0
51	2	5	2
51	4	24	1
51	5	5	2
51	6	9	1
51	7	13	0
51	9	23	1
51	12	25	1
51	13	1	2
51	14	3	1
51	15	28	0
51	18	17	0
51	19	4	2
51	20	21	1
51	22	18	1
51	25	19	2
51	26	15	1
51	28	11	1
51	30	10	1
51	31	4	2
51	34	12	0
51	38	1	2
51	40	12	2
51	42	7	2
51	45	4	1
51	46	29	1
51	48	15	1
51	49	23	1
51	52	5	2
51	54	9	0
51	55	7	1
51	57	19	2
51	59	6	2
51	63	18	1
51	66	14	0
51	68	22	0
51	69	12	0
51	70	14	2
51	71	3	0
51	72	17	0
51	73	11	2
51	74	10	0
51	76	17	2
51	78	13	0
51	81	0	1
51	82	6	0
51	84	8	0
51	85	14	0
51	89	17	1
51	91	11	2
51	95	5	1
51	96	1	2
51	97	29	1
51	99	5	1
52	2	1	0
52	3	6	0
52	7	13	2
52	9	29	0
52	11	19	2
52	13	22	2
52	14	7	2
52	15	25	1
52	16	0	1
52	17	14	0
52	18	27	2
52	23	21	0
52	25	29	0
52	28	4	0
52	29	18	1
52	31	6	1
52	33	20	1
52	34	22	1
52	35	28	2
52	36	5	1
52	39	0	1
52	40	5	0
52	42	14	1
52	46	4	2
52	47	26	0
52	48	20	2
52	49	21	1
52	50	13	2
52	51	5	2
52	53	20	1
52	57	8	0
52	59	24	2
52	60	14	2
52	62	4	1
52	63	6	0
52	65	16	0
52	66	23	2
52	71	24	1
52	73	1	0
52	74	12	1
52	75	10	1
52	77	25	2
52	80	26	1
52	83	29	0
52	84	24	0
52	88	7	1
52	90	2	2
52	91	12	2
52	92	9	2
52	96	9	0
52	98	24	1
52	99	24	1
53	0	11	2
53	1	17	1
53	4	25	1
53	5	1	2
53	6	27	0
53	9	18	0
53	12	29	2
53	13	29	1
53	16	2	2
53	17	13	0
53	18	19	0
53	19	26	1
53	21	10	1
53	22	4	2
53	23	25	2
53	25	28	2
53	30	22	1
53	33	1	2
53	37	24	0
53	38	23	2
53	39	19	1
53	40	8	0
53	44	24	1
53	45	12	1
53	47	3	2
53	48	17	2
53	52	20	1
53	59	12	0
53	60	17	0
53	62	24	0
53	65	27	2
53	66	7	2
53	68	5	0
53	69	2	2
53	71	27	1
53	72	4	1
53	73	27	2
53	74	11	2
53	77	18	0
53	79	5	0
53	83	25	1
53	86	5	0
53	87	3	2
53	91	0	1
53	93	13	1
53	99	18	1
54	3	12	0
54	4	28	1
54	8	24	2
54	12	28	1
54	13	12	2
54	14	13	1
54	16	12	1
54	17	25	2
54	20	7	2
54	21	15	0
54	23	5	2
54	24	0	1
54	25	20	1
54	26	18	0
54	29	18	0
54	30	11	1
54	31	16	1
54	32	16	0
54	35	19	2
54	36	13	0
54	37	14	0
54	41	25	2
54	42	22	1
54	43	19	2
54	44	15	1
54	46	1	2
54	47	27	2
54	49	5	1
54	51	9	0
54	56	20	0
54	57	5	2
54	60	8	0
54	62	23	1
54	64	18	0
54	66	22	0
54	67	28	2
54	68	4	0
54	71	24	1
54	72	19	2
54	73	0	1
54	74	25	0
54	75	26	2
54	78	17	0
54	84	17	1
54	85	17	2
54	86	19	2
54	89	22	1
54	90	18	0
54	94	15	2
54	97	2	1
54	98	25	1
54	99	3	1
55	0	3	2
55	1	24	1
55	2	14	1
55	4	29	2
55	8	25	2
55	10	25	0
55	13	16	0
55	15	16	2
55	17	16	2
55	18	14	2
55	19	23	1
55	22	18	1
55	23	18	0
55	24	3	0
55	27	16	0
55	28	29	1
55	32	29	0
55	34	1	0
55	36	10	2
55	37	9	1
55	39	7	2
55	40	8	1
55	41	10	2
55	42	11	0
55	43	19	1
55	47	26	0
55	49	21	0
55	51	7	1
55	56	22	1
55	58	6	1
55	59	9	0
55	61	10	0
55	62	22	1
55	63	15	1
55	65	8	1
55	66	12	0
55	67	17	1
55	70	24	0
55	71	4	2
55	72	13	0
55	73	25	0
55	85	10	2
55	86	12	1
55	90	29	1
55	91	22	1
55	92	29	1
55	95	29	0
55	96	17	1
55	97	22	1
55	98	27	2
56	0	8	2
56	1	3	1
56	5	19	2
56	6	16	0
56	8	29	0
56	9	14	2
56	10	8	0
56	13	11	0
56	15	1	0
56	16	24	0
56	17	27	2
56	18	24	1
56	19	26	2
56	27	21	2
56	28	29	0
56	30	26	2
56	31	20	2
56	32	14	2
56	33	25	1
56	35	29	2
56	38	12	2
56	39	11	0
56	43	9	0
56	44	8	2
56	45	3	1
56	46	8	1
56	47	17	1
56	50	6	0
56	54	20	0
56	55	22	1
56	59	28	0
56	62	21	0
56	64	5	2
56	67	16	0
56	68	10	1
56	70	25	0
56	71	12	0
56	74	18	2
56	76	22	0
56	77	20	0
56	78	25	2
56	80	13	0
56	83	16	0
56	85	7	0
56	86	17	0
56	87	25	1
56	89	25	0
56	90	19	0
56	93	21	2
56	94	25	2
56	97	0	2
57	0	20	1
57	1	29	2
57	2	23	1
57	5	7	2
57	6	0	0
57	9	14	1
57	10	10	1
57	11	18	2
57	13	23	2
57	14	19	2
57	16	15	1
57	19	27	0
57	21	22	1
57	23	21	1
57	24	12	2
57	27	19	0
57	28	22	2
57	30	25	1
57	36	23	2
57	40	22	1
57	45	9	0
57	46	16	0
57	50	5	0
57	51	19	2
57	52	8	0
57	54	5	2
57	58	11	1
57	59	16	1
57	62	10	2
57	63	12	0
57	65	27	0
57	66	5	1
57	67	14	2
57	69	16	1
57	70	1	2
57	73	3	1
57	74	25	2
57	76	18	2
57	78	23	1
57	80	16	0
57	83	4	0
57	84	24	0
57	85	12	2
57	86	18	1
57	88	4	2
57	89	14	0
57	90	23	2
57	91	17	2
57	92	29	2
57	93	2	2
57	94	8	1
57	97	11	2
57	98	3	1
57	99	23	1
58	1	16	2
58	2	4	2
58	3	1	0
58	4	2	0
58	7	7	1
58	13	15	1
58	14	17	2
58	15	5	2
58	16	7	2
58	17	12	2
58	18	4	0
58	20	20	1
58	21	27	2
58	22	25	2
58	26	23	1
58	28	18	0
58	31	6	1
58	32	12	2
58	37	29	1
58	40	27	2
58	41	15	2
58	42	7	1
58	43	17	0
58	44	14	0
58	48	14	0
58	49	22	0
58	55	6	1
58	57	11	1
58	62	4	1
58	63	3	0
58	66	24	0
58	67	18	0
58	68	5	0
58	71	21	0
58	72	0	0
58	74	10	0
58	78	14	2
58	83	15	2
58	86	11	0
58	87	21	2
58	89	11	2
58	90	29	2
58	94	18	1
58	95	28	2
58	99	26	0
59	1	22	0
59	2	12	2
59	4	6	0
59	5	15	2
59	7	24	1
59	11	11	0
59	12	15	1
59	14	13	1
59	16	16	0
59	18	20	2
59	19	2	1
59	22	9	0
59	25	26	2
59	31	12	2
59	35	10	1
59	37	4	0
59	38	25	2
59	42	13	2
59	43	3	2
59	45	11	0
59	47	3	1
59	48	24	0
59	49	23	0
59	50	26	2
59	51	6	2
59	52	24	2
59	53	12	0
59	55	9	0
59	56	28	0
59	57	16	1
59	61	17	2
59	65	3	2
59	67	29	2
59	68	8	2
59	69	23	1
59	70	3	1
59	73	1	2
59	74	19	1
59	75	28	0
59	87	2	0
59	88	8	1
59	92	5	1
59	93	29	0
59	96	9	0
60	2	20	1
60	4	3	1
60	6	3	1
60	7	18	1
60	8	19	1
60	11	0	1
60	12	28	1
60	13	18	2
60	16	28	1
60	17	17	1
60	19	17	0
60	20	8	2
60	25	18	2
60	26	28	0
60	28	7	2
60	32	21	1
60	33	7	1
60	37	27	0
60	40	20	2
60	42	16	2
60	44	1	2
60	45	21	0
60	48	2	2
60	50	0	2
60	52	14	2
60	53	17	0
60	54	8	0
60	62	21	1
60	63	7	1
60	64	6	0
60	66	12	1
60	67	8	2
60	68	18	1
60	74	7	0
60	75	23	1
60	76	18	2
60	77	17	1
60	79	3	1
60	81	23	1
60	82	0	2
60	83	11	2
60	85	7	2
60	87	6	0
60	90	17	1
60	92	18	0
60	93	3	0
60	94	1	2
60	95	7	2
60	97	2	1
60	99	7	1
61	3	28	0
61	10	15	0
61	14	8	2
61	18	25	0
61	20	23	0
61	22	7	2
61	24	12	1
61	25	22	1
61	26	13	1
61	30	26	0
61	32	11	0
61	36	19	0
61	38	1	1
61	43	11	0
61	45	26	1
61	49	26	2
61	55	10	0
61	59	17	2
61	64	24	0
61	66	4	1
61	68	18	2
61	69	17	2
61	70	7	2
61	71	4	2
61	72	19	1
61	74	22	0
61	75	22	2
61	79	0	2
61	83	6	0
61	84	10	1
61	85	22	0
61	86	7	0
61	87	20	0
61	88	16	1
61	90	16	0
61	92	19	2
61	93	27	1
61	95	28	0
61	97	10	1
62	0	28	2
62	1	19	1
62	2	16	1
62	4	24	1
62	5	21	1
62	9	13	2
62	10	5	1
62	14	22	1
62	16	4	0
62	18	29	0
62	22	12	2
62	23	25	1
62	25	11	2
62	26	29	0
62	27	22	2
62	29	15	0
62	34	11	2
62	35	24	1
62	36	14	2
62	40	28	1
62	42	12	2
62	46	28	0
62	52	4	1
62	53	24	0
62	54	23	1
62	55	22	1
62	56	21	0
62	57	10	2
62	58	4	1
62	60	21	1
62	64	23	2
62	65	8	0
62	68	10	1
62	70	7	2
62	71	22	0
62	73	9	0
62	74	12	1
62	75	29	1
62	76	26	1
62	77	7	2
62	79	29	2
62	80	13	0
62	83	8	2
62	84	23	2
62	87	2	2
62	88	23	0
62	91	1	1
62	92	10	0
62	93	11	2
62	94	28	1
62	98	26	2
63	1	7	2
63	2	6	1
63	6	5	2
63	9	11	1
63	11	14	0
63	13	20	2
63	17	29	2
63	18	2	0
63	21	10	2
63	22	20	1
63	23	4	0
63	24	26	2
63	25	24	0
63	28	17	2
63	29	23	2
63	35	9	0
63	37	5	2
63	38	25	1
63	39	8	1
63	42	25	2
63	44	2	0
63	46	28	1
63	48	6	0
63	50	1	1
63	51	18	1
63	52	6	0
63	55	15	1
63	57	12	0
63	58	3	0
63	60	7	1
63	65	11	0
63	66	29	2
63	68	17	2
63	71	26	2
63	74	20	1
63	81	22	0
63	86	12	1
63	87	26	1
63	89	9	2
63	92	1	2
63	93	26	0
63	94	17	2
63	95	1	0
63	96	27	0
63	97	21	2
63	98	10	1
64	6	9	2
64	7	21	2
64	8	15	0
64	9	27	0
64	10	21	2
64	14	1	0
64	15	9	1
64	17	9	1
64	18	1	0
64	19	13	1
64	20	29	2
64	21	19	2
64	22	7	1
64	25	7	1
64	27	16	2
64	36	0	0
64	38	13	0
64	39	26	0
64	40	29	1
64	41	16	2
64	45	20	0
64	48	29	1
64	50	21	2
64	54	18	0
64	56	5	2
64	60	6	0
64	61	24	0
64	62	23	2
64	68	4	2
64	69	16	1
64	70	4	0
64	75	11	2
64	78	11	1
64	79	23	1
64	82	3	2
64	83	25	2
64	87	3	2
64	88	15	1
64	93	15	0
64	95	24	0
64	96	5	2
64	97	17	1
65	0	15	2
65	2	26	1
65	4	12	1
65	11	5	1
65	12	22	1
65	17	16	1
65	21	21	0
65	26	19	1
65	30	21	0
65	31	12	2
65	32	14	0
65	33	9	0
65	34	18	2
65	35	14	1
65	40	24	2
65	41	11	0
65	43	10	0
65	46	25	0
65	48	18	0
65	50	3	2
65	52	16	0
65	53	27	2
65	55	8	1
65	57	27	0
65	59	3	2
65	62	8	0
65	63	11	0
65	66	21	0
65	69	20	0
65	70	0	2
65	72	2	2
65	73	12	2
65	76	18	2
65	77	15	1
65	78	27	1
65	79	23	0
65	84	19	0
65	85	2	0
65	88	19	2
65	89	26	1
65	90	17	2
65	91	26	2
65	92	6	1
65	94	28	2
65	96	21	2
65	98	18	2
65	99	27	2
66	0	0	1
66	2	1	2
66	5	22	2
66	7	25	1
66	9	22	1
66	10	26	0
66	13	9	0
66	16	16	1
66	17	9	0
66	19	8	2
66	20	4	0
66	21	23	1
66	22	16	2
66	23	20	0
66	24	13	1
66	26	4	2
66	27	20	1
66	31	26	0
66	33	19	2
66	34	26	0
66	35	9	2
66	39	9	0
66	41	8	1
66	42	8	2
66	43	0	2
66	44	10	2
66	45	10	1
66	49	13	1
66	50	4	0
66	51	14	0
66	52	23	2
66	53	7	2
66	54	22	0
66	55	12	0
66	57	5	1
66	58	24	0
66	60	12	1
66	61	4	1
66	63	29	2
66	65	21	0
66	69	21	2
66	72	21	2
66	73	7	1
66	74	28	2
66	80	20	2
66	81	6	0
66	83	5	2
66	84	19	0
66	86	5	2
66	87	4	0
66	88	26	2
66	89	5	1
66	90	8	0
66	93	6	2
66	94	3	0
67	0	17	1
67	2	21	0
67	5	1	2
67	6	18	0
67	8	19	1
67	10	22	1
67	11	3	0
67	16	27	0
67	17	29	2
67	19	14	0
67	21	8	2
67	22	18	1
67	23	8	0
67	24	25	1
67	25	22	1
67	26	8	2
67	27	29	2
67	31	18	1
67	33	22	2
67	35	13	0
67	36	21	0
67	38	18	1
67	39	18	0
67	40	0	2
67	42	3	0
67	43	0	1
67	45	2	1
67	47	11	2
67	50	5	1
67	54	28	2
67	55	17	1
67	56	16	0
67	57	14	2
67	58	18	0
67	59	29	2
67	60	8	2
67	69	25	2
67	71	20	1
67	74	12	0
67	75	4	2
67	76	25	0
67	77	6	1
67	79	12	2
67	80	8	2
67	81	8	1
67	82	9	1
67	83	15	0
67	86	8	1
67	92	12	2
67	94	14	0
67	96	14	0
67	97	2	1
67	99	23	1
68	2	17	1
68	4	11	1
68	5	7	2
68	6	17	1
68	7	24	0
68	9	22	2
68	11	17	1
68	12	25	0
68	13	5	2
68	16	23	1
68	18	18	0
68	19	29	2
68	20	24	2
68	21	26	2
68	22	28	1
68	23	3	2
68	24	5	2
68	26	3	1
68	28	17	1
68	30	21	0
68	36	17	0
68	38	28	2
68	41	5	1
68	43	17	1
68	44	1	0
68	45	13	2
68	47	21	2
68	48	16	1
68	50	6	2
68	51	22	0
68	53	5	0
68	54	4	0
68	56	10	1
68	58	5	0
68	59	8	2
68	60	18	1
68	61	18	2
68	62	10	1
68	63	17	2
68	64	4	2
68	69	20	0
68	70	25	0
68	76	5	2
68	77	16	1
68	78	2	2
68	79	16	2
68	80	29	2
68	86	5	1
68	89	6	0
68	91	16	1
68	95	0	2
68	99	1	1
69	4	1	2
69	5	2	2
69	6	17	0
69	9	25	2
69	15	0	2
69	19	20	2
69	25	7	2
69	30	14	2
69	32	2	1
69	34	3	0
69	39	17	0
69	40	18	0
69	41	7	2
69	42	11	0
69	45	4	2
69	47	23	2
69	49	23	2
69	50	16	2
69	51	12	0
69	53	2	2
69	57	16	1
69	59	23	1
69	61	17	2
69	64	16	1
69	65	20	0
69	66	21	2
69	67	25	2
69	68	20	0
69	70	25	0
69	71	17	1
69	72	0	1
69	73	22	1
69	74	26	0
69	76	12	0
69	78	15	2
69	81	13	0
69	82	8	2
69	83	21	1
69	94	8	0
69	98	20	0
69	99	8	2
70	0	6	2
70	2	26	2
70	5	20	1
70	8	21	2
70	9	25	2
70	10	7	0
70	12	7	2
70	13	20	2
70	19	14	1
70	21	12	2
70	24	25	0
70	25	17	2
70	26	24	0
70	27	7	1
70	29	5	0
70	33	26	0
70	36	15	2
70	38	20	2
70	44	0	1
70	46	5	0
70	47	6	1
70	49	8	1
70	50	28	0
70	51	14	2
70	55	24	0
70	56	25	0
